"","x"
"Q7Z5R6",0.0477452462049728
"Q13424.1",0.0477452462049728
"Q8NHV1",0.0477452462049728
"Q96GW7",0.0477452462049728
"P35218",0.0477452462049728
"Q68CQ7",0.0477452462049728
"Q14457",0.0476475825810208
"P04090",0.0476475825810208
"Q12836",0.0474170700530752
"P41218",0.0469595156521385
"Q2MKA7.1",0.0469595156521385
"Q13231",0.0467457320037439
"Q99LC4.61",0.0467457320037439
"Q99LC4.68",0.0467457320037439
"O75882",0.0467457320037439
"Q13188",0.0467457320037439
"Q9UNX3",0.0467457320037439
"Q9BQE5",0.0467457320037439
"Q9Y235",0.0467457320037439
"Q14324",0.0467457320037439
"P01375.1",0.0467457320037439
"P80370",0.0467457320037439
"P60022",0.0467457320037439
"Q96D05",0.0467457320037439
"Q969E3",0.0466653365291751
"Q9NPD8",0.0466653365291751
"Q99LC4.75",0.0466653365291751
"Q16831",0.0466653365291751
"P61326",0.0466653365291751
"Q9UEU5.1",0.0466653365291751
"Q9UEE9",0.0466653365291751
"P18428",0.0466653365291751
"P13671.P01031",0.0466653365291751
"Q8NBR0",0.0466653365291751
"Q8N109",0.0466653365291751
"Q14914.1",0.0465152194757992
"Q9H1B5",0.0465152194757992
"Q8IXL6.1",0.0465152194757992
"P01033",0.0465152194757992
"Q9UBU3",0.0465152194757992
"Q9C0B1",0.0465152194757992
"Q5TA77",0.0465152194757992
"P04275",0.0465152194757992
"P48023",0.0465152194757992
"Q8TEU8.1",0.0465152194757992
"O76096.1",0.0465152194757992
"P31994.1",0.0465152194757992
"P0C0L5.P0C0L4.2",0.0465152194757992
"P10909",0.0465152194757992
"Q92796",0.0465152194757992
"Q14118.1",0.0465152194757992
"Q8IUK5",0.0465152194757992
"P20823",0.0462528736503445
"P38646",0.0462528736503445
"Q9NVQ4.1",0.0462528736503445
"Q96FQ6",0.0462528736503445
"P41567",0.0462528736503445
"Q9H9S0",0.0462528736503445
"P26718.1",0.0462528736503445
"P22004",0.0462528736503445
"Q9NPH6",0.0462528736503445
"P24387",0.0462528736503445
"Q96RD9",0.0462528736503445
"Q6UXI7",0.0462528736503445
"O14672",0.0462528736503445
"A6NGZ8",0.0462528736503445
"O14757",0.0461547894289822
"Q03403",0.0460864298348125
"Q13018",0.0460864298348125
"Q9BXU9",0.0460864298348125
"Q99259",0.0460864298348125
"Q14451",0.0460864298348125
"Q9ULS5",0.0460864298348125
"P49959",0.0460864298348125
"Q13148",0.0460864298348125
"Q9Y6T7",0.0460864298348125
"P46783",0.0460864298348125
"P26640",0.0460864298348125
"Q13563",0.0460864298348125
"Q15628",0.0460864298348125
"O95544",0.0460864298348125
"P19338",0.0460864298348125
"Q96CD2",0.0460864298348125
"P15692",0.0460864298348125
"P22748",0.0460864298348125
"Q13356",0.0460864298348125
"P49711",0.0460864298348125
"Q8N554",0.0460864298348125
"Q14512",0.0460864298348125
"P20248",0.0460864298348125
"P02775",0.0460864298348125
"Q9H3S1",0.0460864298348125
"P78346",0.0460864298348125
"P13928",0.0460864298348125
"O60575",0.0460864298348125
"O60613",0.0460864298348125
"Q96PP8",0.0460864298348125
"Q9Y624",0.0460864298348125
"Q9BXR5",0.0460864298348125
"O15492",0.0460864298348125
"Q9BPU9",0.0460864298348125
"Q8IUF8",0.0460864298348125
"P55899",0.0460864298348125
"A2CJ06",0.0460864298348125
"Q5FWF7",0.0460864298348125
"Q8NEF9",0.0460864298348125
"Q5T0L3",0.0460864298348125
"O00478.1",0.0460864298348125
"Q7Z4P5.1",0.0460864298348125
"P14923.1",0.0460864298348125
"Q92804.1",0.0460864298348125
"Q14814",0.0460864298348125
"P07360.P07358.P07357",0.0460864298348125
"A6XGL0",0.0460864298348125
"Q14028",0.0460864298348125
"Q6MZZ7",0.0460864298348125
"Q9UH77",0.0460864298348125
"O15488",0.0460864298348125
"Q9NPQ8",0.0460864298348125
"O14638",0.0460864298348125
"P62195",0.0460864298348125
"Q9UDX3",0.0460864298348125
"P13500",0.0460864298348125
"P49771.1",0.0460864298348125
"Q9UKR3.1",0.0460864298348125
"P13686",0.0460864298348125
"Q14114",0.0460864298348125
"P24666",0.0460864298348125
"O00175",0.0460864298348125
"P62979.1",0.0460864298348125
"P06239.1",0.0460864298348125
"Q16620",0.0460864298348125
"P15428",0.0460864298348125
"Q9BUN1",0.0460864298348125
"P52848",0.0460864298348125
"P23276",0.0460864298348125
"Q99LC4.125",0.0460864298348125
"P06729",0.0460864298348125
"Q6UWE3",0.0460864298348125
"Q6UXG8",0.0460864298348125
"Q99LC4.137",0.0460864298348125
"Q15526",0.0460864298348125
"P35222.1",0.0460864298348125
"Q14145.1",0.0460864298348125
"P04233.1",0.0460864298348125
"P42892.1",0.0460864298348125
"Q99LC4.178",0.0460864298348125
"O43175.1",0.0460864298348125
"Q92565",0.0460864298348125
"Q15223.2",0.0460864298348125
"Q96DN0",0.0460864298348125
"Q13753",0.0460864298348125
"Q6MZM9",0.0460864298348125
"Q07954",0.0459593479891454
"Q8TE54",0.0459593479891454
"Q9Y5P2",0.0459593479891454
"O95633",0.0459593479891454
"P04083",0.0459593479891454
"O95498.1",0.0459593479891454
"O14543",0.0459199860192809
"O00472",0.0459199860192809
"O14791.1",0.0459199860192809
"P41134",0.0459199860192809
"Q92598",0.0459199860192809
"O43402",0.0459199860192809
"Q9UBV4",0.0459199860192809
"Q7L513",0.0459199860192809
"Q99988",0.0459199860192809
"P16871",0.0459199860192809
"Q9NQ25",0.0459199860192809
"P10696",0.0459199860192809
"P43251.1",0.0459199860192809
"Q8K2Y0",0.0459199860192809
"Q9HCY8",0.0457971950553699
"Q9Y6X2",0.0456774376109355
"Q86U06",0.0456576401938267
"O15151",0.0456576401938267
"P08758",0.0456576401938267
"Q06141",0.0456576401938267
"Q8TF65",0.0456576401938267
"Q12799",0.0456576401938267
"Q8TDY4",0.0456576401938267
"O43301",0.0456576401938267
"O00755",0.0456576401938267
"Q9Y251",0.0456576401938267
"P01375",0.0456576401938267
"O95467",0.0456576401938267
"O14556",0.0456576401938267
"Q5DT21",0.0456576401938267
"Q9UIB8.1",0.0456576401938267
"Q6P988",0.0456576401938267
"Q96PQ1.1",0.0456576401938267
"P00352",0.0453804412947831
"O00762",0.0453804412947831
"P10643",0.0453804412947831
"P00480",0.0453804412947831
"P16233",0.0453804412947831
"Q969T9",0.0453804412947831
"Q9H190",0.0453804412947831
"Q9Y4U1",0.0453804412947831
"Q9NRH1",0.0453804412947831
"O95841",0.0453174281615296
"P05161",0.0453174281615296
"Q96GG9",0.0453174281615296
"P16473",0.0453174281615296
"P78330",0.0453174281615296
"P35590",0.0453174281615296
"Q12907",0.0453174281615296
"Q9Y512",0.0447187240500573
"Q9Y5Q6",0.044444342344204
"Q99LC4.85",0.044444342344204
"Q07011",0.044444342344204
"P04180",0.044444342344204
"O75496",0.044444342344204
"Q9Y6N9",0.044444342344204
"Q9H8U3",0.044444342344204
"Q9C026",0.044444342344204
"Q2NL98",0.044444342344204
"Q5HYN5",0.044444342344204
"Q9NRA0",0.044444342344204
"P45452",0.044444342344204
"Q14432",0.044444342344204
"O00241",0.044444342344204
"Q6P5S2",0.044444342344204
"Q9NY97",0.044444342344204
"Q8N5K1",0.044444342344204
"Q9NUM4",0.044444342344204
"Q9GZX9",0.044444342344204
"P37802",0.0444443423442036
"P59282",0.0444443423442036
"Q6ZW49",0.0444443423442036
"P12644",0.0444443423442036
"P11021",0.0444443423442036
"P12110",0.0444443423442036
"P0DMV8.5",0.0444443423442036
"Q1ZYL8",0.0444443423442036
"Q8IVN3",0.0444443423442036
"P23511",0.0444443423442036
"P31513",0.0444443423442036
"Q9BUH8",0.0444443423442036
"Q03405",0.0444443423442036
"P17931",0.0444443423442036
"Q06643.P01374",0.0444443423442036
"O43921",0.0442611696491215
"Q99LC4.53",0.0442611696491215
"P34931",0.0442611696491215
"Q99LC4.74",0.0442611696491215
"Q9NPY3.1",0.0442611696491215
"P28698",0.0442611696491215
"Q8IZJ1",0.0442611696491215
"P35754",0.0442611696491215
"O43687",0.0442611696491215
"P07766",0.0442611696491215
"P09455",0.0442611696491215
"Q96MF6",0.0442611696491215
"P34947",0.0442611696491215
"Q8TAP4",0.0442611696491215
"Q8N812",0.0442611696491215
"Q6UX15",0.0442611696491215
"Q9UNG2",0.0442611696491215
"O15232.1",0.0442611696491215
"O15392",0.0442611696491215
"Q9UBX1.1",0.0442611696491215
"Q9NPR2",0.0442611696491215
"P09622",0.0442611696491211
"P04843",0.0442611696491211
"P15941",0.0442611696491211
"Q9UBX8",0.0442611696491211
"O00305",0.0442611696491211
"Q30KQ4",0.0442611696491211
"P0DMV8.3",0.0442611696491211
"Q9H8S9",0.0442611696491211
"P53990",0.0442611696491211
"Q15561",0.0442611696491211
"Q969R5",0.0442611696491211
"P09622.1",0.0442611696491211
"Q9NZV6",0.0442611696491211
"Q96NR8",0.0442611696491211
"Q9Y6G9",0.0442611696491211
"P19235.1",0.0442611696491211
"P05106.P08514.1",0.0442611696491211
"P45983",0.0442611696491211
"P05231.1",0.0442611696491211
"P01880",0.0442611696491211
"Q08708.1",0.0442611696491211
"P51460",0.0442611696491211
"P11465",0.0442611696491211
"O75326",0.0442611696491211
"A8MWY0",0.0442611696491211
"Q9UJ90.1",0.0442611696491211
"Q92609",0.0442611696491211
"P20226",0.0441850650563076
"P05455.1",0.0441652676391988
"P05062",0.0441652676391988
"P01303",0.0441652676391988
"Q9H5Q4",0.0441652676391988
"Q02779",0.0441652676391988
"O76083",0.0441652676391988
"Q99LC4.230",0.0441652676391988
"P22888",0.0441652676391984
"Q9Y3D2",0.0441652676391984
"P01033.2",0.0441652676391984
"P10619",0.0441652676391984
"P25774",0.0441652676391984
"Q96P31",0.0441652676391984
"O60235",0.0441652676391984
"P09237.1",0.0441652676391984
"P49746",0.0441652676391984
"Q99LC4.207",0.0441652676391984
"Q8N441",0.0441079840581859
"Q9P218",0.0439828966909026
"P11844",0.0439719348696777
"Q92626",0.0436753406709207
"P51512",0.0436753406709207
"Q8TC05",0.0436753406709207
"Q04828",0.0436504296572493
"P01308",0.0436504296572493
"P18084.P06756",0.0436504296572493
"Q6P995",0.0436504296572493
"Q9BXB4",0.0436030898243875
"Q9UKS6",0.0436030898243875
"P20337",0.0436030898243875
"Q9Y371",0.0436030898243875
"P10124",0.0436030898243875
"Q8NEJ0",0.0436030898243875
"Q96PL2",0.0436030898243875
"Q8IVP5",0.0436030898243875
"O00321",0.0436030898243875
"O00401",0.0436030898243875
"P07225",0.0436030898243875
"P13591.1",0.0436030898243875
"P11597",0.0436030898243875
"Q9GZN2",0.0436030898243875
"Q86Y82",0.0432783843274431
"P13987",0.0432783843274431
"Q63HQ2",0.0432783843274431
"Q8NDI1",0.0432783843274431
"Q13336",0.0432783843274431
"Q8TD22",0.0432783843274431
"Q99933",0.0432783843274431
"O43396",0.0432783843274431
"Q96Q40",0.0432783843274431
"Q9H190.1",0.0432783843274431
"Q6QNY0",0.0432783843274431
"P01019",0.0432783843274431
"P80162",0.0432783843274431
"P42575",0.0432783843274431
"Q96DR5.1",0.0432783843274431
"P81277",0.0432783843274431
"P15018",0.0432783843274431
"P01241",0.0432783843274431
"Q99LC4",0.0430478717994984
"Q08211",0.0430478717994984
"Q9UKU7",0.0430478717994984
"Q00987",0.0430478717994984
"Q8TD30",0.0430478717994984
"Q9BTL4",0.0430478717994984
"Q8N4J0",0.0430478717994984
"Q6YHK3",0.0430478717994984
"Q9NZ08",0.0430478717994984
"Q99LC4.153",0.0430478717994984
"O94768.1",0.0430478717994984
"P01106",0.0427855259740446
"O15173",0.0427855259740446
"P12111",0.0427855259740446
"Q9UP52",0.0427855259740446
"Q8IZ57",0.0427855259740446
"Q99LC4.62",0.0427855259740446
"Q8IVU1",0.0427855259740446
"Q86UX7",0.0427855259740446
"Q86VP1",0.0427855259740446
"Q96MN2",0.0427855259740446
"Q9H9A7",0.0427855259740446
"P98077",0.0427855259740446
"Q9UIS9",0.0427855259740446
"P61587",0.0427855259740446
"Q92882",0.0427855259740446
"Q96H35",0.0427855259740446
"Q9Y2C3",0.0427855259740446
"Q8NHR9",0.0427855259740446
"Q96HT8",0.0427855259740446
"Q96QV6",0.0427855259740446
"Q16778.1",0.0427855259740446
"Q9HB20",0.0427855259740446
"Q96EA4",0.0427855259740446
"Q969X0",0.0427855259740446
"O75628",0.0427855259740446
"P49448",0.0427855259740446
"O00458",0.0427855259740446
"P04632.P07384",0.0427855259740446
"Q13007",0.0427855259740446
"P00747.2",0.0427855259740446
"P0C0S5",0.0427855259740446
"P00915",0.0427855259740446
"O00299",0.0427855259740446
"Q9NQ79",0.0427855259740446
"P81534",0.0427855259740446
"P63104",0.0427855259740446
"Q99LC4.98",0.0427855259740446
"P15814",0.0427855259740446
"P78358.1",0.0427855259740446
"P09488.1",0.0427855259740446
"Q86YB8",0.0427855259740446
"Q99LC4.177",0.0427855259740446
"Q14773.1",0.0427855259740446
"Q99LC4.31",0.0427855259740437
"Q13564",0.0427855259740437
"P12830.1",0.0427855259740437
"Q9Y224",0.0427855259740437
"P30872",0.0427855259740437
"Q8N7N1",0.0427855259740437
"Q8IUI8",0.0427855259740437
"P51452",0.0427855259740437
"Q24JP5",0.0427855259740437
"Q8WU66",0.0426190821585126
"Q86Y01",0.0426190821585126
"O43251",0.0426190821585126
"Q14934",0.0426190821585126
"P05112",0.0426190821585126
"P80075",0.0426190821585126
"Q13257",0.0426190821585126
"P21757.2",0.0426190821585126
"Q9P0G3",0.0426190821585126
"P08887",0.0426190821585126
"O76003",0.0426190821585126
"Q15653",0.0426190821585126
"Q8NBQ5",0.0426190821585126
"P32754",0.0426190821585126
"Q99747",0.0426190821585126
"Q96EY8",0.0426190821585126
"Q9HD15",0.0426190821585126
"P00505",0.0426190821585126
"Q6NYC1",0.0426190821585126
"P11234",0.0426190821585126
"P01213",0.0426190821585126
"Q96A28",0.0426190821585126
"A2RUC4",0.0426190821585126
"Q9BXY0",0.0426190821585126
"Q92802",0.0426190821585126
"Q9BSV6",0.0426190821585126
"P53007",0.0426190821585126
"Q9H3F6",0.0426190821585126
"Q9P2A4",0.0426190821585126
"Q9H553",0.0426190821585126
"Q9UNN8",0.0426190821585126
"Q9HCJ6",0.0426190821585126
"Q09161",0.0426190821585126
"Q15233",0.0426190821585126
"Q9Y6X8",0.0426190821585126
"O94819",0.0426190821585126
"A6NKF2",0.0426190821585126
"P15514",0.0426190821585126
"Q8IWV2",0.0426190821585126
"P36888",0.0426190821585126
"P15289",0.0426190821585126
"Q9UBC2",0.0426190821585126
"O43323",0.0426190821585126
"Q9H3T3",0.0426190821585126
"O75791.1",0.0426190821585126
"Q6Y288",0.0426190821585126
"Q06323",0.0426190821585126
"Q9H114",0.0426190821585126
"Q9BV40",0.0426190821585126
"O00481",0.0426190821585126
"Q9UBS4",0.0426190821585126
"Q06787",0.0426190821585126
"Q9BUP3.1",0.0426190821585126
"Q9UQ72",0.0426190821585126
"Q8TBM8",0.0426190821585126
"P22736",0.0426190821585126
"Q9H1M3",0.0426190821585126
"Q6FHJ7.1",0.0426190821585126
"P23468",0.0426190821585126
"Q9HCJ2",0.0426190821585126
"Q14558",0.0426190821585126
"Q99LC4.221",0.0426190821585126
"O95831",0.0426190821585126
"Q8NFZ4.1",0.0426190821585126
"O14896",0.0426190821585126
"P50222.1",0.0426190821585122
"Q9GZT5",0.0424371318076271
"Q9GZX6",0.0424371318076271
"P12109.1",0.0424371318076271
"O14558",0.0424371318076271
"O75367",0.0424371318076271
"P42658",0.0424371318076271
"Q9UL42",0.0424371318076271
"P33261",0.0424371318076271
"Q13443",0.0424371318076271
"Q9H169",0.0424371318076271
"P55103.1",0.0424371318076271
"Q92918",0.0424371318076271
"P25789",0.0421107172697597
"P63027",0.0421107172697597
"Q5T447",0.0421107172697597
"Q99784",0.0421107172697597
"Q99LC4.160",0.0421107172697597
"P16444.1",0.0421107172697597
"P13232",0.0421107172697592
"P01024.2",0.0421107172697592
"Q9UIB8",0.0421107172697592
"Q13421",0.0421107172697592
"Q96L08",0.0421107172697592
"Q99542",0.0421107172697592
"P04155",0.0421107172697592
"Q9BX93",0.0421107172697592
"Q7Z408",0.0421107172697592
"P01111",0.0419130936184828
"P10645",0.0419130936184828
"Q9UHF5",0.0419130936184828
"P02808",0.0419130936184828
"Q8NFU4",0.0419130936184828
"P51649",0.0419130936184828
"Q9NR46",0.0419130936184828
"Q14240",0.0419130936184828
"Q9UKX5",0.0419130936184828
"Q9BYX4",0.0419130936184828
"O95833",0.0419130936184828
"P0C1S8",0.0419130936184828
"P05112.1",0.0419130936184828
"Q02763",0.0419130936184828
"Q9GZV9",0.0419130936184828
"Q93091",0.0419130936184828
"P51161",0.0419130936184828
"A6NFE2",0.0419130936184828
"Q07654.1",0.0419130936184828
"O14763.2",0.0419130936184828
"Q96PL5",0.0419130936184828
"Q9BVV7",0.0419130936184828
"Q5KU26.1",0.0419130936184828
"Q9UBX7.1",0.0417976270558049
"P35520",0.0417778296386957
"Q9NZD2",0.0417778296386957
"Q9Y259",0.0417778296386957
"O43150",0.0417778296386957
"P35318",0.0417778296386957
"O00559",0.0417778296386957
"Q92979",0.0417778296386957
"P68036.P0CG47.1",0.0417778296386957
"P09455.1",0.0417778296386957
"P00736",0.0417778296386957
"P18509",0.0417778296386957
"P30044",0.0417778296386957
"Q96EU7",0.0417778296386957
"P22792",0.0417778296386957
"Q9UN70",0.0417778296386957
"P30838",0.0413884019675748
"Q8IWI9",0.0413884019675748
"P51513",0.0413884019675748
"Q9UBI4",0.0413884019675748
"Q99LC4.232",0.0413884019675748
"Q0P6D2",0.0413884019675743
"P02649",0.0413884019675743
"P01225.P01215",0.0413884019675743
"P0DN87.P0DN86.P01215",0.0413884019675743
"Q15238",0.0413884019675743
"P10523",0.041251376373757
"Q99LC4.10",0.0411434384834357
"Q92752",0.0411434384834357
"O15460",0.0411434384834357
"O00151",0.0411434384834357
"P51570",0.0411434384834357
"P40926",0.0411434384834357
"P78368",0.0411434384834357
"P53396",0.0411434384834357
"P98179",0.0411434384834357
"Q9UN76",0.0411434384834357
"Q14C87",0.0411434384834357
"O43663.1",0.0411434384834357
"O60896",0.0411434384834357
"Q01995",0.0411434384834357
"O00478",0.0411434384834357
"P26639",0.0411434384834357
"Q8IX03",0.0411434384834357
"Q00688",0.0411434384834357
"P98155",0.0411434384834357
"P61978",0.0411434384834357
"P07737",0.0411434384834357
"Q8WVF5",0.0411434384834357
"Q9ULV8",0.0411434384834357
"Q147U7",0.0411434384834357
"Q8NHR7",0.0411434384834357
"Q96IW2",0.0411434384834357
"Q07011.1",0.0411434384834357
"O14836",0.0411434384834357
"P62979",0.0411434384834357
"Q16619.1",0.0411434384834357
"P51813",0.0411434384834357
"P21802",0.0411434384834357
"P61981",0.0411434384834357
"P32004",0.0411434384834357
"P68408",0.0411434384834357
"P27658",0.0411434384834357
"O60243",0.0411434384834357
"Q9UNI1",0.0411434384834357
"Q96FT7",0.0411434384834357
"Q12797",0.0411434384834357
"Q9UQ53",0.0411434384834357
"Q14002",0.0411434384834357
"P78504.1",0.0411434384834357
"P08567",0.0411434384834357
"Q8N140",0.0411434384834357
"Q6UW15.1",0.0411434384834357
"Q8NBS9",0.0407309756046046
"P08581",0.0407309756046046
"Q99LC4.63",0.0407309756046046
"Q96LT9",0.0407309756046046
"Q9NUP9",0.0407309756046046
"O00194",0.0407309756046046
"O43320",0.0407309756046046
"Q9H4G4",0.0407309756046046
"P45378",0.0407309756046046
"P49591",0.0407309756046046
"Q13427",0.0407309756046046
"P30046",0.0407309756046046
"P04844",0.0407309756046046
"P02538",0.0407309756046046
"Q8N5I3",0.0407309756046046
"Q9BVC3",0.0407309756046046
"Q9UI47",0.0407309756046046
"P35225.1",0.0407309756046046
"Q96GD4",0.0407309756046046
"P32971",0.0407309756046046
"P12544.1",0.0407309756046046
"Q9UJK0",0.0407309756046046
"Q01974",0.0407309756046046
"P07911",0.0407309756046046
"P49888.1",0.0407309756046046
"Q9NYR9",0.0407118316492596
"Q9NQ94",0.0406118716219352
"Q9NR48",0.0406118716219352
"Q9NX24",0.0406118716219352
"P00367",0.0406118716219352
"Q9UHD2",0.0406118716219352
"Q99706",0.0406118716219352
"Q7Z5A8",0.0406118716219352
"Q86UX2",0.0406118716219352
"P08571.1",0.0406118716219352
"Q99LC4.54",0.0405159696120125
"O95704",0.0405159696120125
"Q92952",0.0405159696120125
"Q9BQ69",0.0405159696120125
"Q96R05",0.0405159696120125
"P35243",0.0405159696120125
"O75462",0.0405159696120125
"P20336",0.0405159696120125
"Q96EQ0",0.0405159696120125
"Q96LZ3",0.0405159696120125
"P51397",0.0405159696120125
"P30711",0.0405159696120125
"P61077",0.0405159696120125
"Q9BXD5",0.0405159696120125
"Q9Y375",0.0405159696120125
"Q8N4T8",0.0405159696120125
"Q8WUK0",0.0405159696120125
"O75223",0.0405159696120125
"Q5H9J7",0.0405159696120125
"P17676.1",0.0405159696120125
"P61077.1",0.0405159696120125
"Q96IZ5",0.0405159696120125
"Q9NS26",0.0405159696120125
"Q04912",0.0405159696120125
"P01024.3",0.0405159696120125
"P05413",0.0405159696120125
"Q9NZC2.2",0.0405159696120125
"P17181",0.0405159696120125
"Q9H2R5",0.0405159696120125
"P0C7L1",0.0405159696120125
"Q9Y6U7.1",0.0405159696120125
"Q7Z7M8",0.0405159696120125
"Q96PZ7",0.0405159696120125
"Q9Y4C8",0.0404374499434064
"Q92556",0.0404374499434064
"P07954",0.0404374499434064
"Q9HC73",0.0404374499434064
"Q99LC4.91",0.0404374499434064
"Q15828",0.0404374499434064
"Q9Y4C5",0.0404374499434064
"Q969T7",0.0404374499434064
"Q9NNX6.1",0.0404374499434064
"Q96AT1",0.0404374499434064
"Q5D1E8",0.0404374499434064
"Q9HCE7",0.0400871799710267
"O15444",0.0400871799710267
"A8K2U0",0.0400871799710267
"O00602",0.0400871799710267
"P40222",0.0400871799710267
"P08476.P05111",0.0400871799710267
"Q16658",0.0400871799710267
"P35221.1",0.0400871799710267
"P14780",0.0400871799710267
"O75594.1",0.0400871799710267
"P35443",0.0400871799710267
"O00391",0.0400871799710267
"Q9ULH4",0.0400871799710267
"Q9NPF2",0.0400871799710267
"Q86VR8",0.0400871799710267
"Q5VU65",0.0400871799710267
"Q96AD5",0.0400871799710267
"Q5T6X4",0.0398099810719832
"Q8N6N7",0.0398099810719832
"P54762",0.0398099810719832
"P02768",0.0398099810719832
"Q96B26",0.0398099810719832
"Q96AX2",0.0398099810719832
"P29459.P29460",0.039729585597414
"P0CG29",0.039729585597414
"P54710",0.039729585597414
"Q93070",0.039729585597414
"O00548.1",0.039729585597414
"Q16552.1",0.039729585597414
"Q5VY80",0.0397232792692566
"Q2TAL6",0.0397232792692566
"P16930",0.0397232792692566
"Q16629",0.0397232792692566
"O43617",0.0397232792692566
"O95619",0.0397232792692566
"Q92686",0.0397232792692566
"P21980",0.0397232792692566
"Q9Y6N8",0.0397232792692566
"Q08945",0.0397232792692566
"P26349.2",0.0397232792692566
"Q9UJW3",0.039432168683851
"O43586",0.0393026717623903
"Q9P0U3",0.0393026717623903
"P20908",0.0393026717623903
"O76011",0.0393026717623903
"P36507",0.0393026717623903
"Q969J5",0.0393026717623903
"P15260",0.0393026717623903
"Q06828",0.0393026717623903
"P09238.1",0.0393026717623903
"Q13115",0.0389057154189127
"Q99LC4.13",0.0389057154189127
"Q12846",0.0389057154189127
"Q9P109",0.0389057154189127
"Q14494",0.0389057154189127
"O60674",0.0389057154189127
"P29034",0.0389057154189127
"Q9Y696",0.0389057154189127
"Q9UK32",0.0389057154189127
"Q9HCZ1",0.0389057154189127
"Q9UKG1",0.0389057154189127
"Q14457.1",0.0389057154189127
"O14618",0.0389057154189127
"P31946.1",0.0389057154189127
"Q9H3T2",0.0389057154189127
"O60462",0.0389057154189127
"P00338",0.0389057154189127
"Q8N6G6",0.0389057154189127
"P32321",0.0389057154189127
"Q13637",0.0389057154189127
"P09105",0.0389057154189127
"Q9NUQ9",0.0389057154189127
"P19105",0.0389057154189127
"Q92994",0.0389057154189127
"Q86WK6",0.0389057154189127
"Q03014",0.0389057154189127
"P13667",0.0389057154189127
"Q12918.1",0.0389057154189127
"P24844",0.0389057154189127
"Q53RD9",0.0389057154189127
"Q9UPY8.1",0.0389057154189127
"Q8TCE6",0.0389057154189127
"Q8N0X4",0.0389057154189127
"Q14168",0.0389057154189127
"Q92499",0.0389057154189127
"Q9Y6A9",0.0389057154189127
"O75197",0.0389057154189127
"Q86U70",0.0389057154189127
"P08581.1",0.0389057154189127
"P17706",0.0389057154189127
"Q04917.1",0.0389057154189127
"Q6PB30",0.0389057154189127
"P18084",0.0389057154189127
"Q96N21",0.0389057154189127
"Q9H425",0.0389057154189127
"Q8NFT8.1",0.0389057154189127
"O00757",0.0389057154189127
"Q9UNH6",0.0386631670105686
"Q6P9H5",0.0386631670105686
"Q9HDC9",0.0386433695934589
"Q99LC4.44",0.0386433695934589
"P01242",0.0386433695934589
"Q9H0T7",0.0386433695934589
"P31415",0.0386433695934589
"P07320",0.0386433695934589
"Q96NW4",0.0386433695934589
"P39748",0.0386433695934589
"Q9P0V9",0.0386433695934589
"P52272",0.0386433695934589
"Q99594",0.0386433695934589
"Q5VW38",0.0386433695934589
"Q8IWT3",0.0386433695934589
"P19367",0.0386433695934589
"P19784",0.0386433695934589
"P29460",0.0386433695934589
"P61201",0.0386433695934589
"P52798",0.0386433695934589
"Q9BY84",0.0386433695934589
"P55075",0.0386433695934589
"P48637",0.0386433695934589
"O75022.1",0.0386433695934589
"P55285",0.0386433695934589
"P42212",0.0386433695934589
"P05814",0.0386433695934589
"Q9UK41",0.0386433695934589
"P58340",0.0386433695934589
"P22061",0.0386433695934589
"P35558",0.0386433695934589
"P43359",0.0386433695934589
"Q8WV07",0.0386433695934589
"P17540",0.0386433695934589
"O60602",0.0386433695934589
"Q08116",0.0386433695934589
"Q9NPJ8",0.0386433695934589
"Q6UXB4.1",0.0386433695934589
"P01116",0.0386433695934589
"P14136",0.0386433695934589
"O14815",0.0386433695934589
"O75208",0.0386433695934589
"P41223",0.0386433695934589
"P0DPA2",0.0386433695934589
"P49815",0.0386433695934589
"P78362",0.0386433695934589
"Q86SG5",0.0386433695934589
"Q86SE5",0.0386433695934589
"Q13546",0.0386433695934589
"P48061",0.0386433695934589
"Q9P2W1",0.0386433695934589
"Q86VR7",0.0386433695934589
"Q16799",0.0386433695934589
"Q8NBF2",0.0386433695934589
"P48163",0.0386433695934589
"Q99469",0.0386433695934589
"P55345",0.0386433695934589
"Q16288",0.0386433695934589
"P13725.1",0.0386433695934589
"Q9NZH6",0.0386433695934589
"P08476.2",0.0386433695934589
"Q9BYF1",0.0386433695934589
"O14788.1",0.0386433695934589
"O43781.1",0.0386433695934589
"Q08188",0.0386433695934589
"P07951",0.0386433695934589
"Q9GZN4",0.0386433695934589
"Q8IZF4",0.0386433695934589
"P19174",0.0386433695934589
"P00740",0.0386433695934589
"P50281",0.0386433695934589
"Q969Z4.1",0.0386433695934589
"P00740.1",0.0386433695934589
"O15130",0.0386433695934589
"Q9BXP8",0.0386433695934589
"P07686.1",0.0386433695934589
"P01569",0.0386433695934589
"Q9H1Z8",0.0386433695934589
"Q96MK3",0.0386433695934589
"Q96NI6",0.0386433695934589
"Q8TBP5",0.0386433695934589
"Q12983",0.0386433695934589
"Q6ZMB0",0.0386433695934589
"Q8N475",0.0386433695934589
"Q8WXI8",0.0386433695934589
"Q99LC4.166",0.0386433695934589
"Q9H3G5",0.0386433695934589
"O14668.1",0.0386433695934589
"Q5JS37",0.0386433695934589
"Q9Y258",0.0386433695934589
"O60469",0.0386433695934589
"Q9NX62",0.0386433695934589
"O60487",0.0386433695934589
"O14519",0.0386433695934589
